AGV,Action,TPID,SolveSeq,SolveResult
968,Reserve,2131,00001649,true
968,Release,2115
955,Release,4962
960,Reserve,3416,00001650,true
960,Reserve,3159,00001651,true
960,Release,3799
966,Release,2639
962,Reserve,2597,00001652,true
962,Release,2581
967,Release,5448
953,Reserve,2103,00001653,true
954,Reserve,5549,00001654,true
957,Reserve,3051,00001655,true
958,Release,3428
960,Reserve,2902,00001656,true
960,Release,3742
962,Reserve,2601,00001657,true
962,Release,2585
967,Reserve,5255,00001658,true
968,Release,2119
951,Release,2660
956,Release,2529
957,Release,3039
958,Reserve,3811,00001659,true
959,Reserve,2529,00001660,true
960,Release,3651
964,Reserve,2660,00001661,true
963,Reserve,3039,00001662,true
951,Reserve,3666,00001663,true
957,Reserve,3055,00001664,true
957,Reserve,3059,00001665,true
957,Release,3043
960,Release,3560
963,Reserve,3043,00001666,true
962,Reserve,2605,00001667,true
962,Release,2589
968,Reserve,2143,00001668,true
968,Release,2125
952,Release,5148
951,Release,2917
955,Release,4959
959,Reserve,2533,00001669,true
961,Reserve,4959,00001670,true
961,Reserve,4962,00001671,true
961,Reserve,4963,NotCross,true
964,Reserve,2917,00001672,true
965,Reserve,631,NotCross,true
965,Reserve,632,NotCross,true
965,Reserve,633,NotCross,true
965,Reserve,634,NotCross,true
965,Reserve,635,NotCross,true
965,Reserve,636,NotCross,true
965,Reserve,637,NotCross,true
965,Reserve,638,NotCross,true
962,Reserve,2609,00001673,true
962,Release,2593
967,Release,5451
968,Reserve,2146,00001674,true
968,Release,2128
954,Reserve,5512,00001675,true
957,Reserve,3063,NotCross,true
957,Release,3047
958,Release,3496
963,Release,2521
966,Release,2642
967,Reserve,5194,00001676,true
968,Reserve,2149,00001677,true
968,Release,2131
957,Reserve,3067,NotCross,true
957,Release,3051
958,Reserve,3848,00001678,true
960,Release,3484
965,Reserve,639,NotCross,true
962,Reserve,2613,00001679,true
962,Release,2597
968,Reserve,2406,00001680,true
951,Reserve,3757,00001681,true
951,Release,3174
953,Reserve,2107,00001682,true
957,Release,3055
958,Release,3572
964,Reserve,3174,00001683,true
965,Reserve,640,NotCross,true
962,Reserve,2617,00001684,true
962,Release,2601
952,Release,5209
951,Release,3431
954,Release,5708
957,Reserve,3071,NotCross,true
958,Reserve,3936,00001685,true
964,Reserve,3431,00001686,true
963,Reserve,3047,00001687,true
965,Reserve,641,NotCross,true
965,Reserve,642,NotCross,true
965,Reserve,643,NotCross,true
962,Reserve,2621,00001688,true
962,Release,2605
967,Release,5390
951,Reserve,3814,00001689,true
954,Reserve,5451,00001690,true
955,Reserve,4932,NotCross,true
957,Reserve,3075,NotCross,true
957,Release,3059
958,Reserve,4024,00001691,true
958,Release,3663
966,Release,2645
965,Reserve,644,NotCross,true
965,Reserve,645,NotCross,true
965,Reserve,646,NotCross,true
965,Reserve,647,NotCross,true
965,Reserve,648,NotCross,true
967,Reserve,5133,00001692,true
968,Reserve,2663,00001693,true
951,Reserve,3851,00001694,true
951,Release,3499
953,Release,2095
954,Release,5647
957,Reserve,3079,NotCross,true
958,Reserve,4091,00001695,true
958,Release,3754
959,Reserve,2537,00001696,true
960,Reserve,2645,00001697,true
960,Reserve,2388,00001698,true
960,Reserve,2385,00001699,true
964,Reserve,3499,00001700,true
965,Reserve,649,NotCross,true
965,Reserve,650,NotCross,true
965,Reserve,651,NotCross,true
962,Reserve,2625,00001701,true
962,Release,2609
967,Release,5329
951,Reserve,3939,00001702,true
951,Release,3575
954,Reserve,5390,00001703,true
956,Reserve,1811,NotCross,true
956,Reserve,2015,NotCross,true
956,Reserve,2272,NotCross,true
958,Reserve,4158,00001704,true
958,Release,3811
963,Release,3035
965,Reserve,908,NotCross,true
962,Reserve,2629,00001705,true
962,Release,2613
952,Release,5270
951,Reserve,4027,00001706,true
951,Release,3666
953,Reserve,2111,00001707,true
954,Reserve,5329,00001708,true
954,Release,5586
957,Reserve,3083,NotCross,true
957,Release,3067
958,Reserve,4219,00001709,true
958,Release,3848
961,Release,5020
964,Release,2657
966,Reserve,2657,00001710,true
962,Reserve,2633,00001711,true
962,Release,2617
967,Reserve,5066,00001712,true
967,Release,5292
951,Reserve,4094,00001713,true
951,Release,3757
954,Reserve,5292,00001714,true
954,Release,5549
957,Reserve,3087,NotCross,true
958,Reserve,4301,00001715,true
958,Release,3936
959,Release,2525
960,Reserve,2382,NotCross,true
963,Reserve,3051,00001716,true
964,Reserve,3575,00001717,true
967,Reserve,5023,00001718,true
967,Release,5255
968,Reserve,2920,00001719,true
951,Reserve,4161,00001720,true
951,Release,3814
954,Reserve,5255,00001721,true
954,Release,5512
957,Reserve,3091,NotCross,true
958,Reserve,4383,00001722,true
958,Release,4024
960,Release,3416
962,Release,2621
965,Reserve,1112,NotCross,true
967,Release,5194
951,Reserve,4222,00001723,true
951,Release,3851
953,Release,2099
954,Reserve,5194,00001724,true
954,Release,5451
958,Reserve,4465,NotCross,true
958,Release,4091
959,Reserve,2541,00001725,true
962,Reserve,2639,00001726,true
962,Release,2625
968,Reserve,3177,00001727,true
951,Reserve,4304,00001728,true
951,Release,3939
952,Release,5267
954,Release,5390
957,Reserve,3095,NotCross,true
958,Reserve,4536,NotCross,true
958,Release,4158
960,Release,3159
961,Release,4959
962,Reserve,2642,00001729,true
963,Release,3039
964,Release,2660
966,Reserve,2660,00001730,true
967,Release,5133
968,Release,2143
951,Reserve,4386,00001731,true
951,Release,4027
953,Reserve,2115,00001732,true
953,Release,2103
954,Reserve,5133,00001733,true
957,Reserve,3099,NotCross,true
958,Release,4219
962,Release,2629
964,Reserve,3666,00001734,true
951,Reserve,4468,00001735,true
951,Release,4094
953,Reserve,2119,00001736,true
954,Release,5329
958,Reserve,4643,NotCross,true
958,Release,4301
959,Release,2529
962,Release,2633
963,Reserve,3055,00001737,true
963,Release,3043
964,Release,2917
966,Reserve,2917,00001738,true
968,Reserve,3434,00001739,true
951,Reserve,4539,00001740,true
951,Release,4161
953,Release,2107
956,Reserve,2529,00001741,true
956,Reserve,2786,NotCross,true
956,Reserve,3043,00001742,true
957,Reserve,3103,NotCross,true
958,Reserve,4708,00001743,true
958,Release,4383
960,Release,2902
963,Reserve,3059,00001744,true
951,Release,4222
953,Reserve,2125,00001745,true
953,Release,2111
954,Release,5292
957,Reserve,3107,NotCross,true
958,Reserve,4772,NotCross,true
959,Reserve,2545,00001746,true
959,Release,2533
961,Release,4962
967,Reserve,4962,00001747,true
967,Reserve,4901,00001748,true
967,Reserve,4840,00001749,true
968,Release,2146
951,Reserve,4646,00001750,true
951,Release,4304
953,Reserve,2128,00001751,true
957,Reserve,3111,NotCross,true
958,Reserve,4812,NotCross,true
959,Reserve,2549,00001752,true
960,Reserve,2376,NotCross,true
963,Reserve,2802,NotCross,true
963,Release,3047
964,Reserve,3757,00001753,true
964,Release,3174
966,Reserve,3174,00001754,true
951,Reserve,4711,00001755,true
951,Release,4386
953,Reserve,2131,00001756,true
953,Release,2115
956,Reserve,3047,00001757,true
958,Reserve,4852,NotCross,true
959,Reserve,2553,00001758,true
959,Release,2537
960,Release,2645
962,Reserve,2645,00001759,true
964,Release,3431
966,Reserve,3431,00001760,true
967,Release,5066
968,Reserve,3502,00001761,true
951,Reserve,4775,00001762,true
951,Release,4468
953,Release,2119
954,Reserve,5066,00001763,true
954,Release,5255
957,Reserve,3115,NotCross,true
958,Reserve,4913,00001764,true
959,Reserve,2557,00001765,true
959,Release,2541
964,Reserve,3814,00001766,true
951,Reserve,4815,00001767,true
952,Reserve,5256,NotCross,true
952,Reserve,5255,00001768,true
957,Reserve,3119,NotCross,true
958,Reserve,4974,NotCross,true
958,Release,4708
960,Release,2388
962,Release,2639
964,Reserve,3851,00001769,true
964,Release,3499
966,Reserve,3499,00001770,true
967,Reserve,4800,00001771,true
967,Release,5023
968,Release,2149
951,Reserve,4855,00001772,true
951,Release,4539
954,Reserve,5023,00001773,true
954,Release,5194
953,Release,2125
952,Reserve,5194,00001774,true
955,Reserve,4954,NotCross,true
955,Reserve,4956,NotCross,true
957,Reserve,3123,NotCross,true
958,Reserve,5035,00001775,true
959,Reserve,2561,00001776,true
959,Release,2545
963,Reserve,2545,00001777,true
964,Reserve,3939,00001778,true
964,Release,3575
966,Release,2657
967,Reserve,4760,00001779,true
967,Reserve,4696,00001780,true
967,Release,4962
951,Reserve,4916,00001781,true
951,Release,4646
954,Reserve,4962,00001782,true
954,Release,5133
953,Reserve,2143,00001783,true
953,Release,2128
952,Reserve,5133,00001784,true
958,Reserve,5078,NotCross,true
959,Reserve,2565,00001785,true
959,Release,2549
962,Reserve,2657,00001786,true
962,Reserve,2400,NotCross,true
962,Release,2642
963,Reserve,2288,00001787,true
963,Release,3051
964,Reserve,4027,00001788,true
964,Release,3666
966,Reserve,3575,00001789,true
967,Reserve,4631,00001790,true
968,Reserve,3578,00001791,true
968,Release,2406
951,Reserve,4977,NotCross,true
951,Release,4711
953,Reserve,2146,00001792,false
953,Release,2131
956,Reserve,3051,00001793,false
957,Reserve,3127,NotCross,true
960,Reserve,2372,00001794,false
962,Release,2645
964,Reserve,4094,00001795,false
964,Release,3757
967,Release,4901
951,Reserve,5038,00001796,false
951,Release,4775
954,Reserve,4901,00001797,false
953,Reserve,2146,00001798,false
955,Reserve,4895,00001799,false
956,Reserve,3051,00001800,false
956,Release,2272
957,Reserve,3131,NotCross,true
958,Reserve,5145,NotCross,true
958,Release,4913
959,Reserve,2569,00001801,false
959,Release,2553
960,Reserve,2372,00001802,false
960,Release,2385
961,Reserve,4963,NotCross,true
963,Reserve,2031,NotCross,true
964,Reserve,4094,00001803,false
964,Release,3814
967,Release,4840
951,Reserve,5038,00001804,false
954,Reserve,4901,00001805,false
953,Reserve,2146,00001806,false
955,Reserve,4895,00001807,false
956,Reserve,3051,00001808,false
958,Reserve,5206,NotCross,true
959,Reserve,2569,00001809,false
959,Release,2557
960,Reserve,2372,00001810,false
964,Reserve,4094,00001811,false
966,Release,2660
967,Reserve,4628,00001812,false
968,Release,2663
951,Reserve,5038,00001813,false
951,Release,4815
954,Reserve,4901,00001814,false
953,Reserve,2146,00001815,false
955,Reserve,4895,00001816,false
956,Reserve,3051,00001817,false
956,Release,2529
957,Reserve,3135,NotCross,true
958,Reserve,5267,NotCross,true
958,Release,5035
959,Reserve,2569,00001818,false
960,Reserve,2372,00001819,false
963,Reserve,1827,NotCross,true
964,Reserve,4094,00001820,false
966,Reserve,3666,00001821,false
967,Reserve,4628,00001822,false
968,Reserve,3669,00001823,false
968,Release,2920
951,Reserve,5038,00001824,false
954,Reserve,4901,00001825,false
954,Release,5066
953,Reserve,2146,00001826,false
955,Reserve,4895,00001827,false
956,Reserve,3051,00001828,false
957,Reserve,3139,NotCross,true
958,Reserve,5304,NotCross,true
958,Reserve,5303,NotCross,true
959,Reserve,2569,00001829,false
960,Reserve,2372,00001830,false
960,Release,2382
963,Release,3055
964,Reserve,4094,00001831,false
964,Release,3851
966,Reserve,3666,00001832,false
967,Reserve,4628,00001833,false
968,Reserve,3669,00001834,false
951,Reserve,5038,00001835,false
951,Release,4855
954,Reserve,4901,00001836,false
953,Reserve,2146,00001837,false
952,Reserve,5066,00001838,false
955,Reserve,4895,00001839,false
956,Reserve,3051,00001840,false
957,Reserve,3143,NotCross,true
959,Reserve,2569,00001841,false
960,Reserve,2372,00001842,false
964,Reserve,4094,00001843,false
966,Reserve,3666,00001844,false
966,Release,2917
967,Reserve,4628,00001845,false
967,Release,4800
968,Reserve,3669,00001846,false
968,Release,3177
951,Reserve,5038,00001847,false
954,Reserve,4901,00001848,false
953,Reserve,2146,00001849,false
952,Reserve,5066,00001850,false
955,Reserve,4895,00001851,false
956,Reserve,3051,00001852,false
956,Release,2786
959,Reserve,2569,00001853,false
960,Reserve,2372,00001854,false
964,Reserve,4094,00001855,false
966,Reserve,3666,00001856,false
967,Reserve,4628,00001857,false
968,Reserve,3669,00001858,false
968,Release,3434
951,Reserve,5038,00001859,false
954,Reserve,4901,00001860,false
953,Reserve,2146,00001861,false
952,Reserve,5066,00001862,false
955,Reserve,4895,00001863,false
956,Reserve,3051,00001864,false
957,Reserve,3147,NotCross,true
959,Reserve,2569,00001865,false
960,Reserve,2372,00001866,false
964,Reserve,4094,00001867,false
966,Reserve,3666,00001868,false
966,Release,3174
967,Reserve,4628,00001869,false
968,Reserve,3669,00001870,false
951,Reserve,5038,00001871,false
954,Reserve,4901,00001872,false
953,Reserve,2146,00001873,false
952,Reserve,5066,00001874,false
955,Reserve,4895,00001875,false
956,Reserve,3051,00001876,false
959,Reserve,2569,00001877,false
960,Reserve,2372,00001878,false
964,Reserve,4094,00001879,false
966,Reserve,3666,00001880,false
967,Reserve,4628,00001881,false
968,Reserve,3669,00001882,false
951,Reserve,5038,00001883,false
954,Reserve,4901,00001884,false
953,Reserve,2146,00001885,false
952,Reserve,5066,00001886,false
955,Reserve,4895,00001887,false
956,Reserve,3051,00001888,false
957,Reserve,3153,NotCross,true
959,Reserve,2569,00001889,false
960,Reserve,2372,00001890,false
964,Reserve,4094,00001891,false
966,Reserve,3666,00001892,false
966,Release,3431
967,Reserve,4628,00001893,false
967,Release,4760
968,Reserve,3669,00001894,false
951,Reserve,5038,00001895,false
954,Reserve,4901,00001896,false
953,Reserve,2146,00001897,false
952,Reserve,5066,00001898,false
952,Release,5255
955,Reserve,4895,00001899,false
956,Reserve,3051,00001900,false
957,Reserve,3156,00001901,false
959,Reserve,2569,00001902,false
960,Reserve,2372,00001903,false
963,Release,3059
964,Reserve,4094,00001904,false
966,Reserve,3666,00001905,false
967,Reserve,4628,00001906,false
968,Reserve,3669,00001907,false
951,Reserve,5038,00001908,false
954,Reserve,4901,00001909,false
953,Reserve,2146,00001910,false
952,Reserve,5066,00001911,false
955,Reserve,4895,00001912,false
956,Reserve,3051,00001913,false
957,Reserve,3156,00001914,false
959,Reserve,2569,00001915,false
960,Reserve,2372,00001916,false
964,Reserve,4094,00001917,false
966,Reserve,3666,00001918,false
967,Reserve,4628,00001919,false
968,Reserve,3669,00001920,false
951,Reserve,5038,00001921,false
954,Reserve,4901,00001922,false
953,Reserve,2146,00001923,false
952,Reserve,5066,00001924,false
955,Reserve,4895,00001925,false
956,Reserve,3051,00001926,false
957,Reserve,3156,00001927,false
